epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,151.002,0.4507,1.52137,0.99738,0.91811,0.96,0.995,0.96913,0.30102,0.51687,1.01168,0.000119066,0.000119066,0.000119066
182,151.816,0.5236,1.64285,1.06723,0.90711,0.96,0.995,0.96117,0.31483,0.53769,1.016,0.0001187,0.0001187,0.0001187
183,152.631,0.4872,1.51739,1.05111,0.91584,0.96,0.98505,0.95122,0.33053,0.53359,1.01635,0.000118333,0.000118333,0.000118333
184,153.437,0.45966,1.27361,1.02264,0.90806,0.96,0.98505,0.94823,0.33686,0.52375,1.01672,0.000117967,0.000117967,0.000117967
185,154.25,0.45864,1.56939,1.06936,0.88185,0.98,0.98505,0.94425,0.3485,0.5235,1.02135,0.000117601,0.000117601,0.000117601
186,155.065,0.41798,1.25324,1.05019,0.88945,0.98,0.98505,0.94923,0.3544,0.5266,1.01942,0.000117235,0.000117235,0.000117235
187,155.872,0.47015,1.49219,1.01011,0.92405,0.96,0.98505,0.94923,0.36462,0.53103,1.02689,0.000116868,0.000116868,0.000116868
188,156.771,0.45689,1.52698,1.02474,0.91501,0.96,0.995,0.9552,0.37021,0.53198,1.03509,0.000116502,0.000116502,0.000116502
189,157.587,0.45228,1.41798,1.08407,0.90947,0.96,0.995,0.96316,0.3545,0.52677,1.02423,0.000116136,0.000116136,0.000116136
190,158.4,0.44754,1.20015,1.06568,0.91358,0.98,0.995,0.95719,0.34619,0.51433,1.01709,0.000115769,0.000115769,0.000115769
191,159.195,0.41232,1.22648,0.99043,0.90613,0.98,0.995,0.95918,0.3301,0.50534,1.00854,0.000115403,0.000115403,0.000115403
192,159.997,0.52174,1.59729,1.10971,0.89453,0.98,0.995,0.96316,0.3292,0.49736,1.00893,0.000115037,0.000115037,0.000115037
193,160.811,0.47395,1.47515,1.0963,0.8803,0.98,0.995,0.95321,0.34246,0.48863,1.01583,0.00011467,0.00011467,0.00011467
194,161.607,0.51743,1.59408,1.06187,0.85345,1,0.995,0.95918,0.34326,0.49027,1.01777,0.000114304,0.000114304,0.000114304
195,162.429,0.4162,1.35016,1.04721,0.84925,1,0.995,0.96515,0.32928,0.48768,1.01202,0.000113938,0.000113938,0.000113938
196,163.241,0.44685,1.22309,1.01034,0.8498,0.98,0.995,0.96714,0.31754,0.48647,1.0048,0.000113571,0.000113571,0.000113571
197,164.062,0.37537,1.22011,1.01396,0.87702,0.98,0.995,0.96714,0.31163,0.49095,1.00233,0.000113205,0.000113205,0.000113205
198,164.96,0.39299,1.32319,0.98733,0.78454,1,0.995,0.96316,0.31712,0.5037,1.00975,0.000112839,0.000112839,0.000112839
199,165.767,0.51538,1.46125,1.17096,0.8215,0.98,0.995,0.96515,0.31251,0.49933,1.01202,0.000112473,0.000112473,0.000112473
200,166.577,0.43818,1.42437,1.02859,0.88852,0.96,0.995,0.96316,0.31995,0.4887,1.01732,0.000112106,0.000112106,0.000112106
201,167.398,0.44434,1.23251,1.00164,0.93461,0.96,0.995,0.95918,0.32179,0.49246,1.01779,0.00011174,0.00011174,0.00011174
202,168.202,0.47778,1.37162,1.04615,0.94404,0.96,0.995,0.96515,0.29667,0.49832,1.00094,0.000111374,0.000111374,0.000111374
203,169.007,0.49396,1.30315,1.05845,0.94692,0.96,0.995,0.96913,0.28908,0.50268,0.99403,0.000111007,0.000111007,0.000111007
204,169.824,0.45671,1.29996,1.06985,0.94894,0.96,0.995,0.96515,0.29872,0.49146,1.00101,0.000110641,0.000110641,0.000110641
205,170.648,0.45599,1.24349,1.06808,0.94323,0.96,0.995,0.96913,0.31598,0.48168,1.0121,0.000110275,0.000110275,0.000110275
206,171.457,0.41061,1.25395,1.01406,0.93916,0.96,0.995,0.96316,0.33243,0.48338,1.02151,0.000109909,0.000109909,0.000109909
207,172.26,0.44987,1.29171,1.0282,0.93748,0.96,0.995,0.96117,0.3365,0.48362,1.02278,0.000109542,0.000109542,0.000109542
208,173.14,0.49652,1.5719,1.13898,0.9147,0.98,0.995,0.95719,0.34761,0.48515,1.02945,0.000109176,0.000109176,0.000109176
209,173.96,0.43633,1.24705,1.02512,0.9195,0.98,0.995,0.9552,0.34649,0.48147,1.02349,0.00010881,0.00010881,0.00010881
210,174.775,0.44577,1.28242,1.05248,0.93213,0.98,0.995,0.95719,0.33,0.47251,1.00847,0.000108443,0.000108443,0.000108443
211,175.604,0.50336,1.57026,1.01257,0.9334,0.98,0.995,0.96714,0.30757,0.46004,0.99091,0.000108077,0.000108077,0.000108077
212,176.417,0.38897,1.2802,0.98214,0.93154,0.98,0.995,0.9751,0.28524,0.44556,0.97948,0.000107711,0.000107711,0.000107711
213,177.252,0.40327,1.24923,1.04196,0.93043,0.98,0.995,0.97311,0.2738,0.45062,0.97158,0.000107344,0.000107344,0.000107344
214,178.063,0.41756,1.209,1.02019,0.93159,0.98,0.995,0.96913,0.28001,0.44806,0.9738,0.000106978,0.000106978,0.000106978
215,178.879,0.4477,1.31121,1.0188,0.92022,0.98,0.995,0.96714,0.28408,0.44458,0.97428,0.000106612,0.000106612,0.000106612
216,179.687,0.47497,1.30502,1.05135,0.88097,0.98,0.995,0.96515,0.29848,0.45231,0.98102,0.000106246,0.000106246,0.000106246
217,180.513,0.51261,1.19153,1.0517,0.86196,1,0.995,0.96117,0.30923,0.45939,0.98773,0.000105879,0.000105879,0.000105879
218,181.414,0.4246,1.4581,1.05516,0.84946,1,0.995,0.96714,0.31729,0.4646,0.9932,0.000105513,0.000105513,0.000105513
219,182.225,0.36368,1.17631,1.024,0.87441,1,0.995,0.96913,0.31972,0.46595,0.99456,0.000105147,0.000105147,0.000105147
220,183.04,0.49908,1.42016,1.0445,0.89545,1,0.995,0.96913,0.31773,0.46773,0.99665,0.00010478,0.00010478,0.00010478
221,183.853,0.41011,1.30949,1.03137,0.8903,1,0.995,0.97311,0.31055,0.46964,0.99084,0.000104414,0.000104414,0.000104414
222,184.66,0.36059,1.05494,0.98959,0.8921,1,0.995,0.96714,0.31609,0.46,0.99488,0.000104048,0.000104048,0.000104048
223,185.46,0.3837,1.27325,0.98405,0.88994,1,0.995,0.96117,0.33396,0.463,1.00226,0.000103681,0.000103681,0.000103681
224,186.263,0.39038,1.20093,1.08134,0.89476,1,0.995,0.96117,0.34593,0.46371,1.01035,0.000103315,0.000103315,0.000103315
225,187.082,0.45068,1.71181,1.07574,0.89669,1,0.995,0.96316,0.33991,0.46028,1.00914,0.000102949,0.000102949,0.000102949
226,187.914,0.42012,1.3181,0.99552,0.90822,1,0.995,0.96515,0.3314,0.4637,1.00874,0.000102582,0.000102582,0.000102582
227,190.95,0.42388,1.279,1.01688,0.91953,1,0.995,0.96316,0.33841,0.46654,1.01665,0.000102216,0.000102216,0.000102216
228,195.074,0.35872,1.0683,0.9756,0.90461,1,0.995,0.96515,0.3381,0.46028,1.01769,0.00010185,0.00010185,0.00010185
229,195.975,0.37383,1.08032,0.95776,0.90984,1,0.995,0.96913,0.33554,0.45536,1.01485,0.000101484,0.000101484,0.000101484
230,196.793,0.36485,1.07839,1.00943,0.90019,1,0.995,0.9751,0.31645,0.44459,0.99841,0.000101117,0.000101117,0.000101117
231,197.597,0.48803,1.33227,1.04812,0.89195,0.98,0.995,0.96913,0.29801,0.44419,0.98741,0.000100751,0.000100751,0.000100751
232,198.395,0.36376,1.44001,1.00127,0.92269,0.98,0.995,0.9751,0.29011,0.43642,0.98212,0.000100385,0.000100385,0.000100385
233,199.197,0.44039,1.18325,0.99409,0.89823,1,0.995,0.97311,0.28412,0.43056,0.97687,0.000100018,0.000100018,0.000100018
234,199.987,0.40529,1.22601,1.02886,0.89033,1,0.995,0.96913,0.28336,0.42752,0.97255,9.96521e-05,9.96521e-05,9.96521e-05
235,200.738,0.4085,1.27296,0.98305,0.88853,1,0.995,0.97311,0.27682,0.4237,0.96814,9.92858e-05,9.92858e-05,9.92858e-05
236,201.489,0.44311,1.54544,1.05896,0.89757,1,0.995,0.9751,0.27244,0.42126,0.96356,9.89195e-05,9.89195e-05,9.89195e-05
237,202.236,0.36917,1.32988,0.98488,0.92111,0.98,0.995,0.97311,0.28093,0.42087,0.96832,9.85532e-05,9.85532e-05,9.85532e-05
238,203.084,0.3647,1.43558,0.98708,0.9234,0.98,0.995,0.97112,0.28357,0.43077,0.96616,9.81869e-05,9.81869e-05,9.81869e-05
239,203.854,0.39538,1.16832,1.03437,0.9249,0.98,0.995,0.96714,0.28841,0.43628,0.96898,9.78206e-05,9.78206e-05,9.78206e-05
240,204.6,0.44815,1.3493,1.05792,0.92479,0.98,0.995,0.96714,0.2984,0.43795,0.97083,9.74543e-05,9.74543e-05,9.74543e-05
241,205.356,0.3739,1.15941,1.0281,0.92037,0.98,0.995,0.96515,0.29519,0.43699,0.967,9.7088e-05,9.7088e-05,9.7088e-05
242,206.117,0.36198,1.07474,0.96599,0.90255,1,0.995,0.96913,0.2928,0.43681,0.96792,9.67217e-05,9.67217e-05,9.67217e-05
243,206.89,0.46263,1.43735,1.06953,0.9167,1,0.995,0.96714,0.30695,0.44059,0.97664,9.63554e-05,9.63554e-05,9.63554e-05
244,207.648,0.42765,1.21523,1.00486,0.92667,0.98,0.995,0.97112,0.30808,0.43734,0.98275,9.59891e-05,9.59891e-05,9.59891e-05
245,208.449,0.51664,1.21141,1.08254,0.92242,1,0.995,0.97311,0.291,0.44051,0.9818,9.56228e-05,9.56228e-05,9.56228e-05
246,209.238,0.38263,1.15444,0.99568,0.9147,1,0.995,0.9751,0.27428,0.44347,0.97848,9.52565e-05,9.52565e-05,9.52565e-05
247,210.044,0.42542,1.2198,0.99588,0.9256,1,0.995,0.97311,0.28644,0.43943,0.98346,9.48902e-05,9.48902e-05,9.48902e-05
248,210.838,0.53141,1.46419,1.18098,0.93761,1,0.995,0.97112,0.29122,0.43777,0.98326,9.45239e-05,9.45239e-05,9.45239e-05
249,211.708,0.41316,1.04938,1.02974,0.95506,0.98,0.995,0.97311,0.28329,0.42417,0.9815,9.41576e-05,9.41576e-05,9.41576e-05
250,212.495,0.44535,1.50759,1.07906,0.95271,0.98,0.995,0.97311,0.28059,0.42205,0.97967,9.37913e-05,9.37913e-05,9.37913e-05
251,213.297,0.34429,1.2275,1.02746,0.95137,0.98,0.995,0.97908,0.26805,0.41632,0.97173,9.3425e-05,9.3425e-05,9.3425e-05
252,214.093,0.37608,1.3547,1.04596,0.95068,0.96,0.995,0.98306,0.27231,0.41476,0.97296,9.30587e-05,9.30587e-05,9.30587e-05
253,214.886,0.37717,1.1214,0.9792,0.9378,0.98,0.995,0.97908,0.2795,0.42099,0.97939,9.26924e-05,9.26924e-05,9.26924e-05
254,215.683,0.39158,1.09369,1.04491,0.92978,0.98,0.995,0.96913,0.29738,0.4234,0.99194,9.23261e-05,9.23261e-05,9.23261e-05
255,216.469,0.43086,1.29871,1.02598,0.92,0.98,0.995,0.96316,0.31735,0.4205,1.00466,9.19598e-05,9.19598e-05,9.19598e-05
256,217.265,0.37606,1.1903,0.98569,0.91814,0.98,0.995,0.95918,0.32961,0.41532,1.01218,9.15935e-05,9.15935e-05,9.15935e-05
257,218.055,0.39011,1.35345,1.04173,0.88676,0.98,0.995,0.96316,0.32332,0.41049,1.00464,9.12272e-05,9.12272e-05,9.12272e-05
258,218.943,0.46003,1.18484,1.09923,0.93996,0.96,0.995,0.9751,0.29322,0.40301,0.9856,9.08609e-05,9.08609e-05,9.08609e-05
259,219.753,0.37892,1.15199,0.98985,0.94797,0.96,0.995,0.9751,0.27361,0.40441,0.9802,9.04946e-05,9.04946e-05,9.04946e-05
260,220.569,0.45393,1.19599,0.99983,0.88298,1,0.995,0.97112,0.27421,0.42309,0.98618,9.01283e-05,9.01283e-05,9.01283e-05
261,221.379,0.40814,1.05265,0.98691,0.88777,1,0.995,0.96714,0.279,0.42252,0.99063,8.9762e-05,8.9762e-05,8.9762e-05
262,222.181,0.41072,1.08156,1.02977,0.93701,0.96,0.995,0.96714,0.27723,0.42039,0.98751,8.93957e-05,8.93957e-05,8.93957e-05
263,222.981,0.36597,1.0448,0.99913,0.93643,0.98,0.995,0.97709,0.26442,0.40685,0.97636,8.90294e-05,8.90294e-05,8.90294e-05
264,223.785,0.36262,1.03822,0.99734,0.91636,1,0.995,0.9751,0.25897,0.39739,0.96816,8.86631e-05,8.86631e-05,8.86631e-05
265,224.588,0.39589,1.43863,0.97242,0.92654,1,0.995,0.97908,0.25068,0.38475,0.95781,8.82968e-05,8.82968e-05,8.82968e-05
266,225.398,0.45973,1.28394,1.08554,0.94567,0.98,0.995,0.97908,0.25874,0.38526,0.95526,8.79305e-05,8.79305e-05,8.79305e-05
267,226.208,0.35319,1.25084,0.99331,0.9452,0.98,0.995,0.97709,0.27743,0.3857,0.9597,8.75642e-05,8.75642e-05,8.75642e-05
268,227.118,0.38604,1.08507,0.99232,0.94268,0.98,0.995,0.9751,0.2828,0.38237,0.96032,8.71979e-05,8.71979e-05,8.71979e-05
269,227.928,0.36664,1.14196,1.01561,0.93775,0.98,0.995,0.9751,0.28409,0.38622,0.96072,8.68316e-05,8.68316e-05,8.68316e-05
270,228.716,0.41916,1.18088,1.06442,0.94296,1,0.995,0.97709,0.28125,0.38793,0.96191,8.64653e-05,8.64653e-05,8.64653e-05
271,229.495,0.3662,1.11863,0.96985,0.9461,1,0.995,0.97709,0.26872,0.38912,0.96186,8.6099e-05,8.6099e-05,8.6099e-05
272,230.314,0.38364,1.50388,0.97012,0.9544,1,0.995,0.97709,0.26009,0.39314,0.95912,8.57327e-05,8.57327e-05,8.57327e-05
273,231.116,0.52865,1.52718,1.16419,0.95666,1,0.995,0.97908,0.25928,0.39928,0.95984,8.53664e-05,8.53664e-05,8.53664e-05
274,231.943,0.38355,1.06624,0.99005,0.95115,1,0.995,0.9751,0.26237,0.39221,0.96148,8.50001e-05,8.50001e-05,8.50001e-05
275,232.747,0.37193,1.02097,1.05419,0.94093,1,0.995,0.97311,0.27149,0.38593,0.96338,8.46338e-05,8.46338e-05,8.46338e-05
276,233.56,0.35518,0.94624,0.97388,0.93215,0.98,0.995,0.97112,0.27937,0.38699,0.96755,8.42675e-05,8.42675e-05,8.42675e-05
277,234.379,0.34563,1.35428,0.95417,0.90874,0.98,0.995,0.97311,0.27279,0.38761,0.96175,8.39012e-05,8.39012e-05,8.39012e-05
278,235.275,0.36406,1.08392,0.99057,0.88757,1,0.995,0.97709,0.26882,0.39488,0.95648,8.35349e-05,8.35349e-05,8.35349e-05
279,236.083,0.37032,1.1814,1.04377,0.95629,0.96,0.995,0.98107,0.26314,0.39665,0.95164,8.31686e-05,8.31686e-05,8.31686e-05
280,236.899,0.29793,1.02862,0.93176,0.9577,0.94,0.995,0.98107,0.25588,0.3881,0.94662,8.28023e-05,8.28023e-05,8.28023e-05
281,237.7,0.41266,1.08275,1.01756,0.9249,0.96,0.995,0.97908,0.25572,0.38292,0.9426,8.2436e-05,8.2436e-05,8.2436e-05
282,238.507,0.37015,1.05205,0.98938,0.92259,0.96,0.995,0.97908,0.27061,0.3815,0.94738,8.20697e-05,8.20697e-05,8.20697e-05
283,239.313,0.34878,1.01476,0.98138,0.92002,0.98,0.995,0.97908,0.28645,0.38336,0.9573,8.17034e-05,8.17034e-05,8.17034e-05
284,240.115,0.43477,0.98124,1.04632,0.91377,0.98,0.995,0.97908,0.2909,0.38829,0.96271,8.13371e-05,8.13371e-05,8.13371e-05
285,240.916,0.52641,1.21497,0.98913,0.90797,1,0.995,0.97908,0.28588,0.38965,0.96463,8.09708e-05,8.09708e-05,8.09708e-05
286,241.724,0.33893,1.02955,0.93714,0.90759,1,0.995,0.98306,0.26062,0.38533,0.95779,8.06045e-05,8.06045e-05,8.06045e-05
287,242.527,0.37959,1.00018,0.98325,0.9175,1,0.995,0.98107,0.25148,0.38482,0.95705,8.02382e-05,8.02382e-05,8.02382e-05
288,243.332,0.37027,1.00094,0.97053,0.91752,1,0.995,0.98306,0.25583,0.3889,0.9613,7.98719e-05,7.98719e-05,7.98719e-05
289,244.218,0.42234,1.07367,0.99074,0.93941,1,0.995,0.98306,0.25853,0.39082,0.96135,7.95056e-05,7.95056e-05,7.95056e-05
290,245.026,0.34894,1.15338,0.98896,0.94255,1,0.995,0.98306,0.25525,0.38659,0.95842,7.91393e-05,7.91393e-05,7.91393e-05
291,245.823,0.3741,1.06636,0.99245,0.94386,1,0.995,0.98107,0.26243,0.38814,0.95782,7.8773e-05,7.8773e-05,7.8773e-05
292,246.635,0.36157,1.07519,1.03769,0.94747,1,0.995,0.98306,0.27383,0.39445,0.96075,7.84067e-05,7.84067e-05,7.84067e-05
293,247.434,0.43248,1.37492,1.15389,0.95001,1,0.995,0.98107,0.28931,0.39924,0.9658,7.80404e-05,7.80404e-05,7.80404e-05
294,248.205,0.33255,1.03346,0.96048,0.94812,1,0.995,0.98107,0.29616,0.40641,0.96753,7.76741e-05,7.76741e-05,7.76741e-05
295,248.993,0.34826,1.13585,0.97614,0.94394,1,0.995,0.9751,0.29146,0.39839,0.95951,7.73078e-05,7.73078e-05,7.73078e-05
296,249.803,0.38441,1.09901,1.00951,0.9405,1,0.995,0.97709,0.27689,0.38746,0.94617,7.69415e-05,7.69415e-05,7.69415e-05
297,250.611,0.44555,0.97984,1.01087,0.93608,1,0.995,0.9751,0.27157,0.38487,0.94498,7.65752e-05,7.65752e-05,7.65752e-05
298,251.485,0.3562,0.96041,0.98045,0.92892,1,0.995,0.97112,0.27857,0.38553,0.94975,7.62089e-05,7.62089e-05,7.62089e-05
299,252.273,0.38385,1.07876,1.01005,0.92882,1,0.995,0.9751,0.28022,0.38345,0.95467,7.58426e-05,7.58426e-05,7.58426e-05
300,253.091,0.3116,1.03276,0.97621,0.93174,1,0.995,0.9751,0.26173,0.38063,0.9491,7.54763e-05,7.54763e-05,7.54763e-05
301,253.918,0.42738,1.05787,1.0178,0.91738,1,0.995,0.97908,0.23991,0.37534,0.93793,7.511e-05,7.511e-05,7.511e-05
302,254.723,0.36587,0.90128,0.99712,0.90149,1,0.995,0.98306,0.24282,0.37542,0.93681,7.47437e-05,7.47437e-05,7.47437e-05
303,255.533,0.44855,1.20064,1.04138,0.89678,1,0.995,0.98107,0.25284,0.38343,0.94063,7.43774e-05,7.43774e-05,7.43774e-05
304,256.35,0.36656,0.90587,1.01766,0.92245,0.98,0.995,0.9751,0.26679,0.39009,0.94808,7.40111e-05,7.40111e-05,7.40111e-05
305,257.17,0.34753,1.00015,1.00552,0.91544,0.98,0.995,0.97709,0.26762,0.39244,0.95343,7.36448e-05,7.36448e-05,7.36448e-05
306,257.981,0.32545,1.01719,0.95469,0.92764,0.98,0.995,0.97709,0.26813,0.39329,0.95863,7.32785e-05,7.32785e-05,7.32785e-05
307,258.776,0.3346,1.06234,0.98283,0.93267,0.98,0.995,0.97908,0.27364,0.39486,0.95948,7.29122e-05,7.29122e-05,7.29122e-05
308,259.68,0.40771,1.23582,1.03291,0.93354,0.98,0.995,0.97709,0.2643,0.39132,0.95224,7.25459e-05,7.25459e-05,7.25459e-05
309,260.497,0.35172,1.2012,0.96642,0.93867,0.98,0.995,0.98107,0.24399,0.38193,0.94061,7.21796e-05,7.21796e-05,7.21796e-05
310,261.307,0.38912,1.03512,0.98052,0.94627,0.96,0.995,0.97709,0.23776,0.37241,0.93815,7.18133e-05,7.18133e-05,7.18133e-05
311,262.109,0.35016,0.95675,1.00274,0.90164,1,0.995,0.98704,0.23837,0.36514,0.93916,7.1447e-05,7.1447e-05,7.1447e-05
312,262.928,0.36765,1.25744,1.04765,0.90776,1,0.995,0.98505,0.24109,0.35966,0.94096,7.10807e-05,7.10807e-05,7.10807e-05
313,263.731,0.32255,0.86741,0.95406,0.92063,1,0.995,0.98505,0.23548,0.36144,0.93548,7.07144e-05,7.07144e-05,7.07144e-05
314,264.545,0.3834,1.03103,1.00076,0.93361,1,0.995,0.98306,0.22686,0.35986,0.93305,7.03481e-05,7.03481e-05,7.03481e-05
315,265.358,0.3979,1.08913,1.03945,0.94029,1,0.995,0.98306,0.22476,0.36034,0.93277,6.99818e-05,6.99818e-05,6.99818e-05
316,266.172,0.34305,1.07941,1.00179,0.94323,0.98,0.995,0.98505,0.22202,0.35782,0.92977,6.96155e-05,6.96155e-05,6.96155e-05
317,266.988,0.46177,1.10944,1.07284,0.94488,1,0.995,0.98903,0.22085,0.35874,0.92722,6.92492e-05,6.92492e-05,6.92492e-05
318,267.89,0.37425,1.01674,0.96588,0.9503,1,0.995,0.98704,0.21618,0.35446,0.92357,6.88829e-05,6.88829e-05,6.88829e-05
319,268.703,0.35191,1.07101,0.98573,0.94522,1,0.995,0.98903,0.21325,0.35308,0.92416,6.85166e-05,6.85166e-05,6.85166e-05
320,269.518,0.32515,1.0438,0.96641,0.93692,1,0.995,0.98505,0.21337,0.35277,0.92638,6.81503e-05,6.81503e-05,6.81503e-05
321,270.325,0.37239,1.08777,0.9848,0.94701,0.98,0.995,0.98505,0.21804,0.35654,0.92783,6.7784e-05,6.7784e-05,6.7784e-05
322,271.122,0.35272,1.04433,0.96424,0.95214,0.98,0.995,0.98306,0.21988,0.3598,0.93033,6.74177e-05,6.74177e-05,6.74177e-05
323,271.913,0.3532,1.06896,0.9571,0.9549,0.98,0.995,0.98306,0.22129,0.3642,0.93023,6.70514e-05,6.70514e-05,6.70514e-05
324,272.71,0.36182,1.08276,0.97843,0.95076,0.98,0.995,0.98505,0.22121,0.36573,0.92973,6.66851e-05,6.66851e-05,6.66851e-05
325,273.525,0.3785,1.11058,1.05192,0.94618,0.98,0.995,0.98505,0.21953,0.36792,0.93222,6.63188e-05,6.63188e-05,6.63188e-05
326,274.329,0.33456,0.91834,0.98531,0.94845,0.98,0.995,0.98704,0.21928,0.36943,0.93399,6.59525e-05,6.59525e-05,6.59525e-05
327,275.133,0.43706,1.19536,0.96389,0.94915,0.98,0.995,0.98704,0.22166,0.37416,0.93794,6.55862e-05,6.55862e-05,6.55862e-05
328,276.02,0.3431,1.0007,0.99178,0.95417,0.98,0.995,0.98505,0.22328,0.37702,0.93874,6.52199e-05,6.52199e-05,6.52199e-05
329,276.838,0.304,0.87359,0.95618,0.95539,0.98,0.995,0.98704,0.21732,0.37927,0.93239,6.48536e-05,6.48536e-05,6.48536e-05
330,277.648,0.3112,1.01609,0.9615,0.9563,0.98,0.995,0.98704,0.21464,0.37654,0.92904,6.44873e-05,6.44873e-05,6.44873e-05
331,278.449,0.38046,0.95908,1.01427,0.94921,0.98,0.995,0.98704,0.21447,0.37594,0.92581,6.4121e-05,6.4121e-05,6.4121e-05
332,279.199,0.34201,0.9714,0.90948,0.95012,0.98,0.995,0.98704,0.21226,0.37616,0.92252,6.37547e-05,6.37547e-05,6.37547e-05
333,280.01,0.3256,0.99668,1.0049,0.95083,0.98,0.995,0.98704,0.21098,0.37201,0.92232,6.33884e-05,6.33884e-05,6.33884e-05
334,280.813,0.34223,1.01897,0.95794,0.94915,0.98,0.995,0.98704,0.21552,0.36666,0.92366,6.30221e-05,6.30221e-05,6.30221e-05
335,281.612,0.35164,1.20259,1.02449,0.94862,1,0.995,0.98704,0.22271,0.36366,0.9277,6.26558e-05,6.26558e-05,6.26558e-05
336,282.413,0.38768,1.02887,0.99421,0.94429,1,0.995,0.98704,0.22754,0.35463,0.9307,6.22895e-05,6.22895e-05,6.22895e-05
337,283.218,0.33922,1.01879,1.04524,0.94206,1,0.995,0.98704,0.22356,0.35026,0.931,6.19232e-05,6.19232e-05,6.19232e-05
338,284.106,0.37124,0.944,0.98905,0.94412,1,0.995,0.98505,0.22482,0.3513,0.93247,6.15569e-05,6.15569e-05,6.15569e-05
339,284.921,0.39194,1.2088,0.98119,0.94239,1,0.995,0.98505,0.23021,0.35741,0.9351,6.11906e-05,6.11906e-05,6.11906e-05
340,285.722,0.33172,0.94759,0.98324,0.94117,1,0.995,0.98107,0.23469,0.36057,0.93602,6.08243e-05,6.08243e-05,6.08243e-05
341,286.547,0.37953,0.91053,0.99682,0.9415,1,0.995,0.98107,0.23438,0.35908,0.93392,6.0458e-05,6.0458e-05,6.0458e-05
342,287.354,0.33971,1.02616,0.98887,0.94588,1,0.995,0.98107,0.23004,0.3602,0.93232,6.00917e-05,6.00917e-05,6.00917e-05
343,288.157,0.30117,0.87349,0.94803,0.95051,1,0.995,0.98505,0.22323,0.35952,0.93107,5.97254e-05,5.97254e-05,5.97254e-05
344,288.959,0.3002,0.82603,0.93174,0.94706,1,0.995,0.98306,0.22166,0.3539,0.93023,5.93591e-05,5.93591e-05,5.93591e-05
345,289.777,0.34753,1.14307,0.95843,0.94276,1,0.995,0.98704,0.22231,0.3502,0.92742,5.89928e-05,5.89928e-05,5.89928e-05
346,290.592,0.33225,0.96012,0.97284,0.93299,1,0.995,0.98903,0.22023,0.34882,0.92279,5.86265e-05,5.86265e-05,5.86265e-05
347,291.398,0.31938,1.08757,0.95121,0.93466,1,0.995,0.98505,0.21484,0.34483,0.91785,5.82602e-05,5.82602e-05,5.82602e-05
348,292.282,0.30714,0.9198,0.96587,0.94933,0.98,0.995,0.98107,0.21282,0.33861,0.91487,5.78939e-05,5.78939e-05,5.78939e-05
349,293.101,0.42398,1.19285,1.1766,0.94846,0.98,0.995,0.97908,0.21872,0.33496,0.91533,5.75276e-05,5.75276e-05,5.75276e-05
350,293.914,0.34635,1.01964,0.98978,0.95085,0.98,0.995,0.98107,0.22358,0.33923,0.91709,5.71613e-05,5.71613e-05,5.71613e-05
351,294.715,0.35936,1.09026,0.99566,0.95555,0.98,0.995,0.98107,0.22459,0.34041,0.91897,5.6795e-05,5.6795e-05,5.6795e-05
352,295.519,0.35345,1.10612,0.9987,0.95913,0.98,0.995,0.98306,0.21852,0.33823,0.91725,5.64287e-05,5.64287e-05,5.64287e-05
353,296.336,0.31751,1.11206,0.94961,0.96326,0.98,0.995,0.98505,0.21027,0.33472,0.91509,5.60624e-05,5.60624e-05,5.60624e-05
354,297.144,0.35671,1.06297,0.98091,0.93851,0.98,0.995,0.98306,0.20664,0.33354,0.9161,5.56961e-05,5.56961e-05,5.56961e-05
355,297.939,0.32885,0.86322,0.98213,0.93395,1,0.995,0.98505,0.20579,0.33355,0.91982,5.53298e-05,5.53298e-05,5.53298e-05
356,298.749,0.34107,1.02821,0.95016,0.9294,1,0.995,0.98505,0.21317,0.33327,0.92416,5.49635e-05,5.49635e-05,5.49635e-05
357,299.566,0.3525,0.92485,0.95474,0.92433,1,0.995,0.98704,0.22176,0.34095,0.92722,5.45972e-05,5.45972e-05,5.45972e-05
358,300.439,0.28069,0.86957,0.96074,0.92893,1,0.995,0.98306,0.2289,0.34519,0.93186,5.42309e-05,5.42309e-05,5.42309e-05
359,301.244,0.33142,0.89466,0.97786,0.92959,1,0.995,0.98107,0.23182,0.34969,0.93195,5.38646e-05,5.38646e-05,5.38646e-05
360,302.051,0.29786,0.85935,0.94741,0.93552,1,0.995,0.98505,0.22858,0.34866,0.93018,5.34983e-05,5.34983e-05,5.34983e-05
361,302.873,0.38954,1.06199,1.03116,0.93891,1,0.995,0.98505,0.21872,0.34691,0.92635,5.3132e-05,5.3132e-05,5.3132e-05
362,303.669,0.33525,0.9482,1.01608,0.94722,1,0.995,0.97908,0.2126,0.34358,0.92286,5.27657e-05,5.27657e-05,5.27657e-05
363,304.474,0.32179,0.83376,0.99738,0.95382,0.98,0.995,0.97908,0.20683,0.34226,0.91996,5.23994e-05,5.23994e-05,5.23994e-05
364,305.423,0.29057,1.03396,0.92782,0.95146,0.98,0.995,0.98107,0.20543,0.33855,0.91898,5.20331e-05,5.20331e-05,5.20331e-05
